"@timestamp","@version","@version.keyword","_id","_index","_score","event.original","event.original.keyword","host.ip","host.ip.keyword",message,"message.keyword",tags,"tags.keyword",type,"type.keyword"
"Oct 25, 2022 @ 05:05:00.026",1,1,DtoID4QBvD32VbPeGmti,"syslog-2022.10.25","-","<78>Oct 25 12:05:00 /usr/sbin/cron[27949]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 12:05:00 /usr/sbin/cron[27949]: (root) CMD (/usr/libexec/atrun)","192.168.169.1","192.168.169.1","<78>Oct 25 12:05:00 /usr/sbin/cron[27949]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 12:05:00 /usr/sbin/cron[27949]: (root) CMD (/usr/libexec/atrun)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:04:00.026",1,1,DNoHD4QBvD32VbPeMGsD,"syslog-2022.10.25","-","<78>Oct 25 12:04:00 /usr/sbin/cron[6578]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:04:00 /usr/sbin/cron[6578]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 12:04:00 /usr/sbin/cron[6578]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:04:00 /usr/sbin/cron[6578]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:03:00.047",1,1,C9oGD4QBvD32VbPeRWu4,"syslog-2022.10.25","-","<78>Oct 25 12:03:00 /usr/sbin/cron[85058]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:03:00 /usr/sbin/cron[85058]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 12:03:00 /usr/sbin/cron[85058]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:03:00 /usr/sbin/cron[85058]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:02:00.078",1,1,CtoFD4QBvD32VbPeW2t4,"syslog-2022.10.25","-","<78>Oct 25 12:02:00 /usr/sbin/cron[64955]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:02:00 /usr/sbin/cron[64955]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 12:02:00 /usr/sbin/cron[64955]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:02:00 /usr/sbin/cron[64955]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:01:00.028",1,1,CdoED4QBvD32VbPecGvn,"syslog-2022.10.25","-","<78>Oct 25 12:01:00 /usr/sbin/cron[44829]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:01:00 /usr/sbin/cron[44829]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 12:01:00 /usr/sbin/cron[44829]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:01:00 /usr/sbin/cron[44829]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:00:00.013",1,1,BtoDD4QBvD32VbPehmt2,"syslog-2022.10.25","-","<78>Oct 25 12:00:00 /usr/sbin/cron[26173]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:00:00 /usr/sbin/cron[26173]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 12:00:00 /usr/sbin/cron[26173]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 12:00:00 /usr/sbin/cron[26173]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:00:00.013",1,1,CNoDD4QBvD32VbPehmt2,"syslog-2022.10.25","-","<78>Oct 25 12:00:00 /usr/sbin/cron[25860]: (root) CMD (/usr/bin/nice -n20 /usr/local/sbin/expiretable -v -t 3600 virusprot)","<78>Oct 25 12:00:00 /usr/sbin/cron[25860]: (root) CMD (/usr/bin/nice -n20 /usr/local/sbin/expiretable -v -t 3600 virusprot)","192.168.169.1","192.168.169.1","<78>Oct 25 12:00:00 /usr/sbin/cron[25860]: (root) CMD (/usr/bin/nice -n20 /usr/local/sbin/expiretable -v -t 3600 virusprot)","<78>Oct 25 12:00:00 /usr/sbin/cron[25860]: (root) CMD (/usr/bin/nice -n20 /usr/local/sbin/expiretable -v -t 3600 virusprot)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 05:00:00.013",1,1,B9oDD4QBvD32VbPehmt2,"syslog-2022.10.25","-","<78>Oct 25 12:00:00 /usr/sbin/cron[26360]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 12:00:00 /usr/sbin/cron[26360]: (root) CMD (/usr/libexec/atrun)","192.168.169.1","192.168.169.1","<78>Oct 25 12:00:00 /usr/sbin/cron[26360]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 12:00:00 /usr/sbin/cron[26360]: (root) CMD (/usr/libexec/atrun)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:59:00.031",1,1,BdoCD4QBvD32VbPenGta,"syslog-2022.10.25","-","<78>Oct 25 11:59:00 /usr/sbin/cron[7561]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:59:00 /usr/sbin/cron[7561]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:59:00 /usr/sbin/cron[7561]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:59:00 /usr/sbin/cron[7561]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:58:00.132",1,1,BNoBD4QBvD32VbPesmst,"syslog-2022.10.25","-","<78>Oct 25 11:58:00 /usr/sbin/cron[87474]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:58:00 /usr/sbin/cron[87474]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:58:00 /usr/sbin/cron[87474]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:58:00 /usr/sbin/cron[87474]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:57:00.053",1,1,"A9oAD4QBvD32VbPex2t_","syslog-2022.10.25","-","<78>Oct 25 11:57:00 /usr/sbin/cron[67090]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:57:00 /usr/sbin/cron[67090]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:57:00 /usr/sbin/cron[67090]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:57:00 /usr/sbin/cron[67090]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:56:00.034",1,1,"Atr_DoQBvD32VbPe3WsL","syslog-2022.10.25","-","<78>Oct 25 11:56:00 /usr/sbin/cron[45821]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:56:00 /usr/sbin/cron[45821]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:56:00 /usr/sbin/cron[45821]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:56:00 /usr/sbin/cron[45821]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:55:00.017",1,1,"ANr-DoQBvD32VbPe8muZ","syslog-2022.10.25","-","<78>Oct 25 11:55:00 /usr/sbin/cron[26784]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 11:55:00 /usr/sbin/cron[26784]: (root) CMD (/usr/libexec/atrun)","192.168.169.1","192.168.169.1","<78>Oct 25 11:55:00 /usr/sbin/cron[26784]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 11:55:00 /usr/sbin/cron[26784]: (root) CMD (/usr/libexec/atrun)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:55:00.017",1,1,"Adr-DoQBvD32VbPe8muZ","syslog-2022.10.25","-","<78>Oct 25 11:55:00 /usr/sbin/cron[26456]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:55:00 /usr/sbin/cron[26456]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:55:00 /usr/sbin/cron[26456]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:55:00 /usr/sbin/cron[26456]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:54:16.416",1,1,"_9r-DoQBvD32VbPeSGpJ","syslog-2022.10.25","-","<174>Oct 25 11:54:16 nginx: 192.168.40.1 - - [25/Oct/2022:11:54:16 +0000] ""GET / HTTP/1.1"" 301 162 ""-"" ""HomeNet/1.0""","<174>Oct 25 11:54:16 nginx: 192.168.40.1 - - [25/Oct/2022:11:54:16 +0000] ""GET / HTTP/1.1"" 301 162 ""-"" ""HomeNet/1.0""","192.168.169.1","192.168.169.1","<174>Oct 25 11:54:16 nginx: 192.168.40.1 - - [25/Oct/2022:11:54:16 +0000] ""GET / HTTP/1.1"" 301 162 ""-"" ""HomeNet/1.0""","<174>Oct 25 11:54:16 nginx: 192.168.40.1 - - [25/Oct/2022:11:54:16 +0000] ""GET / HTTP/1.1"" 301 162 ""-"" ""HomeNet/1.0""",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:54:00.037",1,1,"_tr-DoQBvD32VbPeCGpO","syslog-2022.10.25","-","<78>Oct 25 11:54:00 /usr/sbin/cron[7349]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:54:00 /usr/sbin/cron[7349]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:54:00 /usr/sbin/cron[7349]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:54:00 /usr/sbin/cron[7349]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:40.332",1,1,"_dr9DoQBvD32VbPeu2pW","syslog-2022.10.25","-","<30>Oct 25 11:53:40 dhclient[42632]: bound to 192.168.40.134 -- renewal in 900 seconds.","<30>Oct 25 11:53:40 dhclient[42632]: bound to 192.168.40.134 -- renewal in 900 seconds.","192.168.169.1","192.168.169.1","<30>Oct 25 11:53:40 dhclient[42632]: bound to 192.168.40.134 -- renewal in 900 seconds.","<30>Oct 25 11:53:40 dhclient[42632]: bound to 192.168.40.134 -- renewal in 900 seconds.",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:40.324",1,1,"-9r9DoQBvD32VbPeu2pK","syslog-2022.10.25","-","<13>Oct 25 11:53:40 dhclient[5982]: Creating resolv.conf","<13>Oct 25 11:53:40 dhclient[5982]: Creating resolv.conf","192.168.169.1","192.168.169.1","<13>Oct 25 11:53:40 dhclient[5982]: Creating resolv.conf","<13>Oct 25 11:53:40 dhclient[5982]: Creating resolv.conf",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:40.322",1,1,"_Nr9DoQBvD32VbPeu2pL","syslog-2022.10.25","-","<13>Oct 25 11:53:40 dhclient[5378]: RENEW","<13>Oct 25 11:53:40 dhclient[5378]: RENEW","192.168.169.1","192.168.169.1","<13>Oct 25 11:53:40 dhclient[5378]: RENEW","<13>Oct 25 11:53:40 dhclient[5378]: RENEW",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:40.317",1,1,"-dr9DoQBvD32VbPeu2pG","syslog-2022.10.25","-","<30>Oct 25 11:53:40 dhclient[42632]: DHCPREQUEST on em0 to 192.168.40.254 port 67","<30>Oct 25 11:53:40 dhclient[42632]: DHCPREQUEST on em0 to 192.168.40.254 port 67","192.168.169.1","192.168.169.1","<30>Oct 25 11:53:40 dhclient[42632]: DHCPREQUEST on em0 to 192.168.40.254 port 67","<30>Oct 25 11:53:40 dhclient[42632]: DHCPREQUEST on em0 to 192.168.40.254 port 67",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:40.317",1,1,"-tr9DoQBvD32VbPeu2pG","syslog-2022.10.25","-","<30>Oct 25 11:53:40 dhclient[42632]: DHCPACK from 192.168.40.254","<30>Oct 25 11:53:40 dhclient[42632]: DHCPACK from 192.168.40.254","192.168.169.1","192.168.169.1","<30>Oct 25 11:53:40 dhclient[42632]: DHCPACK from 192.168.40.254","<30>Oct 25 11:53:40 dhclient[42632]: DHCPACK from 192.168.40.254",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:53:00.020",1,1,"-Nr9DoQBvD32VbPeHWrd","syslog-2022.10.25","-","<78>Oct 25 11:53:00 /usr/sbin/cron[85932]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:53:00 /usr/sbin/cron[85932]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:53:00 /usr/sbin/cron[85932]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:53:00 /usr/sbin/cron[85932]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:52:00.041",1,1,99r8DoQBvD32VbPeM2qS,"syslog-2022.10.25","-","<78>Oct 25 11:52:00 /usr/sbin/cron[66610]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:52:00 /usr/sbin/cron[66610]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:52:00 /usr/sbin/cron[66610]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:52:00 /usr/sbin/cron[66610]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:51:00.021",1,1,9tr7DoQBvD32VbPeSWod,"syslog-2022.10.25","-","<78>Oct 25 11:51:00 /usr/sbin/cron[48301]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:51:00 /usr/sbin/cron[48301]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:51:00 /usr/sbin/cron[48301]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:51:00 /usr/sbin/cron[48301]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:50:00.092",1,1,9Nr6DoQBvD32VbPeX2oE,"syslog-2022.10.25","-","<78>Oct 25 11:50:00 /usr/sbin/cron[29845]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:50:00 /usr/sbin/cron[29845]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:50:00 /usr/sbin/cron[29845]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:50:00 /usr/sbin/cron[29845]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:50:00.092",1,1,9dr6DoQBvD32VbPeX2oF,"syslog-2022.10.25","-","<78>Oct 25 11:50:00 /usr/sbin/cron[30008]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 11:50:00 /usr/sbin/cron[30008]: (root) CMD (/usr/libexec/atrun)","192.168.169.1","192.168.169.1","<78>Oct 25 11:50:00 /usr/sbin/cron[30008]: (root) CMD (/usr/libexec/atrun)","<78>Oct 25 11:50:00 /usr/sbin/cron[30008]: (root) CMD (/usr/libexec/atrun)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:49:00.040",1,1,89r5DoQBvD32VbPedGpx,"syslog-2022.10.25","-","<78>Oct 25 11:49:00 /usr/sbin/cron[10424]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:49:00 /usr/sbin/cron[10424]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:49:00 /usr/sbin/cron[10424]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:49:00 /usr/sbin/cron[10424]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:48:00.040",1,1,8tr4DoQBvD32VbPeimoS,"syslog-2022.10.25","-","<78>Oct 25 11:48:00 /usr/sbin/cron[89999]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:48:00 /usr/sbin/cron[89999]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:48:00 /usr/sbin/cron[89999]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:48:00 /usr/sbin/cron[89999]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:47:00.040",1,1,8dr3DoQBvD32VbPen2qy,"syslog-2022.10.25","-","<78>Oct 25 11:47:00 /usr/sbin/cron[70436]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:47:00 /usr/sbin/cron[70436]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:47:00 /usr/sbin/cron[70436]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:47:00 /usr/sbin/cron[70436]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
"Oct 25, 2022 @ 04:46:00.020",1,1,8Nr2DoQBvD32VbPetWo9,"syslog-2022.10.25","-","<78>Oct 25 11:46:00 /usr/sbin/cron[50328]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:46:00 /usr/sbin/cron[50328]: (root) CMD (/usr/sbin/newsyslog)","192.168.169.1","192.168.169.1","<78>Oct 25 11:46:00 /usr/sbin/cron[50328]: (root) CMD (/usr/sbin/newsyslog)","<78>Oct 25 11:46:00 /usr/sbin/cron[50328]: (root) CMD (/usr/sbin/newsyslog)",syslog,syslog,syslog,syslog
