host.name,process.args,file.path,event.action,user.name.text
NaN,NaN,/home/resch/destination/.cache,created,NaN
NaN,NaN,/home/resch/destination,created,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/remotes/origin,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/remotes,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/heads,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/info,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/8e,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/83,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/50,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/48,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/01,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/e8,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/e0,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/52,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/38,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/pack,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/info,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/b2,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/77,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/45,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/branches,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/tags,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/remotes/origin,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/remotes,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/heads,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/hooks,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/libnss_x,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156,created,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,/home/resch/.scripts,created,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/libnss_x,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/remotes/origin,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/remotes,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs/heads,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs/refs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/logs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/remotes/origin,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/remotes,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/52,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/38,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/b2,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/48,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/50,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/e0,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/45,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/e8,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/83,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/77,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/8e,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/01,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/pack,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects/info,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/objects,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/tags,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs/heads,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/refs,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/info,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/hooks,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git/branches,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156/.git,created,NaN
NaN,NaN,/home/resch/.scripts/CVE-2021-3156,created,NaN
NaN,NaN,/home/resch/.scripts,created,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,/home/resch/.scripts,created,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,/home/resch/.scripts,created,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_stopped,NaN
NaN,NaN,NaN,process_started,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,NaN,existing_process,NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.PNG,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204_security_analytics.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204_security_analytics.lock64,"updated, attributes_modified",NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204_security_analytics.txt,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/witches.jpeg,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/witches.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/crying-cat-in-shower.jpg,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/crying-cat-in-shower.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/gudetama-1.png,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/gudetama-1.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/SIT_logo_2.png,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/SIT_logo_2.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/excel-sample-1.xlsx,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/excel-sample-1.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204lab-test-results-1.xlsx,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204lab-test-results-1.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/[FORM] Code of Conduct ICT Legal 2019.pdf,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/[FORM] Code of Conduct ICT Legal 2019.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/Details-of-Deliverable-1_ICT3203.pdf,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/Details-of-Deliverable-1_ICT3203.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/random-word-doc-1.docx,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/random-word-doc-1.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/kill-me-now.lock64,created,NaN
NaN,NaN,/var/research/3204ResearchMaterials/kill-me-now.doc,deleted,NaN
NaN,NaN,/var/research/3204ResearchMaterials/witches.jpeg,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/random-word-doc-1.docx,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/kill-me-now.doc,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/gudetama-1.png,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/excel-sample-1.xlsx,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/crying-cat-in-shower.jpg,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/birdfood.PNG,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/[FORM] Code of Conduct ICT Legal 2019.pdf,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/SIT_logo_2.png,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/Details-of-Deliverable-1_ICT3203.pdf,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204lab-test-results-1.xlsx,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials/3204_security_analytics.txt,initial_scan,NaN
NaN,NaN,/var/research/3204ResearchMaterials,initial_scan,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
NaN,NaN,/home/resch/destination/exfiltrate_backups.tar.gz.gpg,NaN,NaN
