@timestamp,error.message,event.module,event.type,file.ctime,file.extension,file.gid,file.owner,file.path,file.size,file.type,host.ip,
"Oct 25, 2022 @ 01:53:18.394",-,file_integrity,change,-,-,-,-,/home/resch/destination/.user-dirs.conf.nt1oYE,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.392",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.345",conf,0,root,/home/resch/destination/ldap.conf,332,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.390",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ldap.conf.tFBmgB,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.386",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.335",-,0,root,/home/resch/destination/modules.conf,-,symlink,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.384",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.335",conf,0,root,/home/resch/destination/ca-certificates.conf,"5,635",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.383",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ca-certificates.conf.olusJA,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.381",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.335",conf,0,root,/home/resch/destination/ucf.conf,"1,260",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.379",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ucf.conf.iWZ1GB,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.377",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.335",conf,0,root,/home/resch/destination/logrotate.conf,703,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.376",-,file_integrity,change,-,-,-,-,/home/resch/destination/.logrotate.conf.BNxmrB,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.373",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.325",conf,0,root,/home/resch/destination/50-default.conf,"1,121",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.372",-,file_integrity,change,-,-,-,-,/home/resch/destination/.50-default.conf.XGqQhC,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.370",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.325",conf,0,root,/home/resch/destination/postfix.conf,242,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.368",-,file_integrity,change,-,-,-,-,/home/resch/destination/.postfix.conf.37KlYB,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.367",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.315",conf,0,root,/home/resch/destination/com.ubuntu.SoftwareProperties.conf,662,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.365",-,file_integrity,change,-,-,-,-,/home/resch/destination/.com.ubuntu.SoftwareProperties.conf.VojjWC,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.363",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.315",conf,0,root,/home/resch/destination/rsyslog.conf,"1,358",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.362",-,file_integrity,change,-,-,-,-,/home/resch/destination/.rsyslog.conf.WFn4DC,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.360",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.315",conf,0,root,/home/resch/destination/debconf.conf,"2,969",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.358",-,file_integrity,change,-,-,-,-,/home/resch/destination/.debconf.conf.BxVPNy,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.356",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.305",conf,0,root,/home/resch/destination/mke2fs.conf,812,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.354",-,file_integrity,change,-,-,-,-,/home/resch/destination/.mke2fs.conf.IUI7sy,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.352",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.305",conf,0,root,/home/resch/destination/sysctl.conf,"2,683",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.350",-,file_integrity,change,-,-,-,-,/home/resch/destination/.sysctl.conf.inuCgy,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.349",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.305",conf,0,root,/home/resch/destination/fakeroot-x86_64-linux-gnu.conf,38,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.347",-,file_integrity,change,-,-,-,-,/home/resch/destination/.fakeroot-x86_64-linux-gnu.conf.qw0mez,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.345",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.295",conf,0,root,/home/resch/destination/libc.conf,44,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.344",-,file_integrity,change,-,-,-,-,/home/resch/destination/.libc.conf.ksRc1y,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.341",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.295",conf,0,root,/home/resch/destination/x86_64-linux-gnu.conf,100,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.339",-,file_integrity,change,-,-,-,-,/home/resch/destination/.x86_64-linux-gnu.conf.K40jPz,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.336",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.295",conf,0,root,/home/resch/destination/pam.conf,552,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.334",-,file_integrity,change,-,-,-,-,/home/resch/destination/.pam.conf.rzDCxz,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.333",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.285",conf,0,root,/home/resch/destination/host.conf,92,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.331",-,file_integrity,change,-,-,-,-,/home/resch/destination/.host.conf.NFHNvA,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.329",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.285",conf,0,root,/home/resch/destination/capability.conf,"1,793",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.327",-,file_integrity,change,-,-,-,-,/home/resch/destination/.capability.conf.Ck3bgA,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.325",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.275",conf,0,root,/home/resch/destination/sepermit.conf,419,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.324",-,file_integrity,change,-,-,-,-,/home/resch/destination/.sepermit.conf.xI01Yz,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.322",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.275",conf,0,root,/home/resch/destination/access.conf,"4,620",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.320",-,file_integrity,change,-,-,-,-,/home/resch/destination/.access.conf.nuiB9v,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.318",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.275",conf,0,root,/home/resch/destination/namespace.conf,"1,440",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.317",-,file_integrity,change,-,-,-,-,/home/resch/destination/.namespace.conf.l1vRNv,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.313",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.265",conf,0,root,/home/resch/destination/faillock.conf,"2,234",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.311",-,file_integrity,change,-,-,-,-,/home/resch/destination/.faillock.conf.HT1AEw,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.309",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.265",conf,0,root,/home/resch/destination/limits.conf,"2,150",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.307",-,file_integrity,change,-,-,-,-,/home/resch/destination/.limits.conf.I0sKqw,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.305",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.265",conf,0,root,/home/resch/destination/time.conf,"2,179",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.303",-,file_integrity,change,-,-,-,-,/home/resch/destination/.time.conf.fOQkox,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.302",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.255",conf,0,root,/home/resch/destination/pam_env.conf,"2,972",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.300",-,file_integrity,change,-,-,-,-,/home/resch/destination/.pam_env.conf.jgfS3w,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.298",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.255",conf,0,root,/home/resch/destination/group.conf,"3,635",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.297",-,file_integrity,change,-,-,-,-,/home/resch/destination/.group.conf.Jvhs1x,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.294",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.255",conf,0,root,/home/resch/destination/semanage.conf,"2,041",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.292",-,file_integrity,change,-,-,-,-,/home/resch/destination/.semanage.conf.2c7oOx,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.288",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.245",-,0,root,/home/resch/destination/99-sysctl.conf,-,symlink,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.286",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.245",conf,0,root,/home/resch/destination/10-console-messages.conf,77,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.285",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-console-messages.conf.1zgmKt,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.283",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.245",conf,0,root,/home/resch/destination/10-network-security.conf,509,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.281",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-network-security.conf.4oYbyt,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.277",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.235",conf,0,root,/home/resch/destination/10-kernel-hardening.conf,726,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.275",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-kernel-hardening.conf.nLnDmu,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.273",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.235",conf,0,root,/home/resch/destination/10-zeropage.conf,506,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.271",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-zeropage.conf.Ex6ugu,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.269",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.235",conf,0,root,/home/resch/destination/10-ipv6-privacy.conf,490,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.268",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-ipv6-privacy.conf.fhkF1t,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.266",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.225",conf,0,root,/home/resch/destination/10-magic-sysrq.conf,"1,184",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.264",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-magic-sysrq.conf.2tB8Qu,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.262",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.225",conf,0,root,/home/resch/destination/10-link-restrictions.conf,257,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.260",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-link-restrictions.conf.oLMCxu,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.258",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.225",conf,0,root,/home/resch/destination/10-ptrace.conf,"1,292",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.256",-,file_integrity,change,-,-,-,-,/home/resch/destination/.10-ptrace.conf.ibpvBv,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.254",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.215",conf,0,root,/home/resch/destination/deluser.conf,604,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.253",-,file_integrity,change,-,-,-,-,/home/resch/destination/.deluser.conf.02suhv,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.251",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.215",conf,0,root,/home/resch/destination/libaudit.conf,191,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.250",-,file_integrity,change,-,-,-,-,/home/resch/destination/.libaudit.conf.o9YA4u,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.248",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.215",conf,0,root,/home/resch/destination/nsswitch.conf,513,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.246",-,file_integrity,change,-,-,-,-,/home/resch/destination/.nsswitch.conf.gV5Hcr,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.244",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.205",conf,0,root,/home/resch/destination/resolv.conf,38,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.242",-,file_integrity,change,-,-,-,-,/home/resch/destination/.resolv.conf.QpUs1q,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.240",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.205",conf,0,root,/home/resch/destination/adduser.conf,"3,028",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.238",-,file_integrity,change,-,-,-,-,/home/resch/destination/.adduser.conf.3X5lWr,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.236",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.205",conf,0,root,/home/resch/destination/ld.so.conf,34,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.235",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ld.so.conf.OiFWHr,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.231",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.195",conf,0,root,/home/resch/destination/gai.conf,"2,584",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.230",-,file_integrity,change,-,-,-,-,/home/resch/destination/.gai.conf.UX2hys,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.226",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.195",conf,0,root,/home/resch/destination/user.conf,"1,130",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.224",-,file_integrity,change,-,-,-,-,/home/resch/destination/.user.conf.sEKvls,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.222",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.185",conf,0,root,/home/resch/destination/logind.conf,"1,022",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.220",-,file_integrity,change,-,-,-,-,/home/resch/destination/.logind.conf.plu21r,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.218",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.185",conf,0,root,/home/resch/destination/system.conf,"1,658",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.217",-,file_integrity,change,-,-,-,-,/home/resch/destination/.system.conf.M7NnYs,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.215",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.185",conf,0,root,/home/resch/destination/journald.conf,"1,027",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.213",-,file_integrity,change,-,-,-,-,/home/resch/destination/.journald.conf.VLhsJs,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.210",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.185",conf,0,root,/home/resch/destination/resolved.conf,601,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.205",-,file_integrity,change,-,-,-,-,/home/resch/destination/.resolved.conf.6sGN1o,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.203",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.175",conf,0,root,/home/resch/destination/timesyncd.conf,604,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.201",-,file_integrity,change,-,-,-,-,/home/resch/destination/.timesyncd.conf.XTI9Fo,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.199",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.175",-,42,root,/home/resch/destination/gshadow-,533,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.198",-,file_integrity,change,-,-,-,-,/home/resch/destination/.gshadow-.AP6Yzp,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.196",-,file_integrity,change,-,-,-,-,/home/resch/destination/.gshadow-.AP6Yzp,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.193",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.gshadow-.AP6Yzp,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.189",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.165",-,42,root,/home/resch/destination/shadow-,876,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.187",-,file_integrity,change,-,-,-,-,/home/resch/destination/.shadow-.BV4Nap,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.185",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.165",-,42,root,/home/resch/destination/gshadow,546,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.183",-,file_integrity,change,-,-,-,-,/home/resch/destination/.gshadow.SB1W0p,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.181",-,file_integrity,change,-,-,-,-,/home/resch/destination/.shadow.AGsDDp,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.181",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.155",-,42,root,/home/resch/destination/shadow,876,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.177",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.155",tgz,0,root,/home/resch/destination/backup.tgz,"2,570,240",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.175",-,file_integrity,change,-,-,-,-,/home/resch/destination/.backup.tgz.fNnHWm,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.173",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.backup.tgz.fNnHWm,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.171",-,file_integrity,change,-,-,-,-,/home/resch/destination/.backup.tgz.fNnHWm,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.171",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.backup.tgz.fNnHWm,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.167",-,file_integrity,change,"Oct 25, 2022 @ 01:53:18.155",fNnHWm,0,root,/home/resch/destination/.backup.tgz.fNnHWm,"2,570,240",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.164",-,file_integrity,change,"Oct 25, 2022 @ 01:53:18.145",fNnHWm,0,root,/home/resch/destination/.backup.tgz.fNnHWm,"1,835,008",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.161",-,file_integrity,change,"Oct 25, 2022 @ 01:53:18.145",fNnHWm,0,root,/home/resch/destination/.backup.tgz.fNnHWm,"1,310,720",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.160",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.145",fNnHWm,0,root,/home/resch/destination/.backup.tgz.fNnHWm,"1,048,576",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.158",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.135",profile,0,root,/home/resch/destination/.profile,170,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.155",-,file_integrity,change,-,-,-,-,/home/resch/destination/.profile.h6BlGm,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.153",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.125",bashrc,0,root,/home/resch/destination/.bashrc,"3,106",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.151",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bashrc.AFucvn,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.150",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.125",dockerenv,0,root,/home/resch/destination/.dockerenv,0,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.148",-,file_integrity,change,-,-,-,-,/home/resch/destination/.dockerenv.lZqhbn,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.147",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.125",-,0,root,/home/resch/destination/Vagrantfile,"1,657",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.144",-,file_integrity,change,-,-,-,-,/home/resch/destination/.Vagrantfile.Q39o8n,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.142",-,file_integrity,change,-,-,-,-,/home/resch/destination/.Vagrantfile.Q39o8n,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.140",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.Vagrantfile.Q39o8n,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.138",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.115",rc,0,root,/home/resch/destination/s-nail.rc,"9,537",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.137",-,file_integrity,change,-,-,-,-,/home/resch/destination/.s-nail.rc.b4yL5j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.135",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.s-nail.rc.b4yL5j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.134",-,file_integrity,change,-,-,-,-,/home/resch/destination/.s-nail.rc.b4yL5j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.132",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.s-nail.rc.b4yL5j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.130",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.105",cf,0,root,/home/resch/destination/main.cf,"1,548",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.129",-,file_integrity,change,-,-,-,-,/home/resch/destination/.main.cf.gkt5Gk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.126",-,file_integrity,change,-,-,-,-,/home/resch/destination/.main.cf.gkt5Gk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.124",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.main.cf.gkt5Gk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.122",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.095",sh,0,root,/home/resch/destination/setup.sh,"7,576",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.120",-,file_integrity,change,-,-,-,-,/home/resch/destination/.setup.sh.X3576j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.119",-,file_integrity,change,-,-,-,-,/home/resch/destination/.setup.sh.X3576j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.117",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.setup.sh.X3576j,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.115",-,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.095",py,0,root,/home/resch/destination/rsyslogConfig.py,300,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.114",-,file_integrity,change,-,-,-,-,/home/resch/destination/.rsyslogConfig.py.YbGXEk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.112",-,file_integrity,change,-,-,-,-,/home/resch/destination/.rsyslogConfig.py.YbGXEk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.110",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.rsyslogConfig.py.YbGXEk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.108",-,file_integrity,change,-,-,-,-,/home/resch/destination/.rsyslogConfig.py.YbGXEk,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:53:18.107",failed to open file for hashing: open /home/resch/destination/.rsyslogConfig.py.YbGXEk: no such file or directory,file_integrity,creation,"Oct 25, 2022 @ 01:53:18.095",YbGXEk,0,root,/home/resch/destination/.rsyslogConfig.py.YbGXEk,300,file,"172.17.0.3, 172.18.0.2",
